Makespan,Ellapsed(ms)
70,63
72,62
66,93
72,44
65,35
74,23
69,23
72,48
64,29
74,19
66,57
75,22
67,38
69,26
71,23
69,41
77,25
70,22
69,36
76,64
66,42
76,20
78,22
71,19
68,42
67,56
72,40
72,45
69,26
74,31
