Makespan,Ellapsed(ms)
324,11877
341,14804
341,7743
338,7698
329,8860
337,8167
305,13705
325,12042
327,9976
354,7193
319,9817
324,9378
346,7150
316,8850
308,10482
322,11427
318,12622
341,8830
347,7045
303,10506
330,12040
304,7044
319,9335
328,7684
327,14782
339,11579
335,17665
312,12571
339,7578
337,8716
