Makespan,Ellapsed(ms)
243,2665
228,3026
274,1322
270,1822
265,2522
263,2834
266,3237
263,1721
261,2435
249,1509
272,1313
262,1909
269,1620
260,2313
254,1409
263,2713
262,1895
268,1521
278,1591
270,1605
272,2113
269,2318
267,1402
260,1424
264,3614
276,2618
253,4042
265,2029
273,1405
257,3715
