Makespan,Ellapsed(ms)
1919,84
1830,58
1908,56
2018,62
1897,71
1971,78
1839,70
1932,68
1904,76
1771,70
1773,69
1962,74
1919,66
2110,65
1827,67
2116,64
2009,64
2048,66
1966,68
1842,63
1777,65
1973,66
1883,68
1990,64
1833,68
1935,64
1809,64
1898,67
1773,63
1816,68
