Makespan,Ellapsed(ms)
512,3420
510,2589
494,4776
509,3048
512,2758
507,2421
528,2254
513,2886
507,2574
501,3553
506,7563
504,4785
517,3922
514,3702
530,2545
500,4186
479,6823
517,2566
520,2061
494,4085
520,3935
505,6134
518,2404
517,2769
508,4628
506,2730
518,2694
516,2047
516,2385
495,5408
