Makespan,Ellapsed(ms)
135,348
126,351
125,317
128,260
115,132
125,141
126,158
135,148
140,87
124,171
134,79
120,167
120,203
126,158
121,164
120,143
126,211
121,135
113,208
128,164
136,115
122,150
126,100
127,144
117,194
135,82
128,126
118,188
138,106
124,154
