Makespan,Ellapsed(ms)
14,35
12,12
14,23
16,9
14,15
15,22
14,12
15,18
14,13
15,20
17,10
14,30
14,11
16,28
15,23
15,12
14,10
15,13
13,14
12,28
15,23
13,40
15,17
13,14
14,29
15,22
12,26
14,20
15,34
13,33
