Makespan,Ellapsed(ms)
17,87
14,76
16,59
14,84
16,87
15,81
18,85
14,117
14,123
14,170
15,102
16,93
14,117
15,65
15,73
17,85
14,99
13,147
15,61
15,94
16,39
13,55
16,47
15,51
14,27
14,56
16,33
14,47
15,44
13,72
