Makespan,Ellapsed(ms)
16,113
14,66
19,96
20,118
16,111
13,73
18,82
16,119
16,80
13,91
15,93
15,115
20,61
16,87
17,134
16,84
16,76
15,68
15,97
16,112
15,97
18,74
14,137
17,69
15,89
18,48
17,33
15,29
15,47
15,54
