Makespan,Ellapsed(ms)
1629,1773
1725,384
1712,399
1719,1062
1680,930
1600,627
1542,503
1681,392
1666,528
1736,411
1622,415
1669,723
1680,633
1695,1069
1703,466
1600,494
1643,1186
1607,806
1697,574
1673,800
1641,498
1709,491
1578,435
1664,441
1802,387
1587,1289
1708,384
1565,457
1646,998
1694,413
