Makespan,Ellapsed(ms)
1335,379
1306,419
1422,172
1292,240
1296,122
1273,84
1319,53
1341,270
1259,120
1297,91
1308,98
1341,77
1235,78
1325,81
1433,51
1231,43
1336,57
1324,77
1301,82
1383,77
1290,44
1329,49
1313,123
1351,54
1286,43
1384,77
1273,198
1268,44
1287,141
1338,90
