Makespan,Ellapsed(ms)
9175,114
9506,114
8894,194
8964,322
9110,174
9446,146
9461,119
9213,76
8864,63
9378,46
9720,91
8258,47
9594,45
9700,77
9263,42
9223,70
9235,41
9013,45
9465,57
9294,60
9439,63
8946,75
9168,46
9788,73
9728,54
9700,60
8577,45
9065,50
9269,48
8469,51
