Makespan,Ellapsed(ms)
235,601
213,1177
229,854
244,441
214,572
241,339
234,553
236,287
233,486
226,566
237,331
232,411
257,278
227,243
236,226
223,564
224,617
210,471
243,243
224,465
234,771
227,802
211,441
231,468
223,425
236,501
228,391
229,665
236,445
226,386
