Makespan,Ellapsed(ms)
78,1704
80,2180
86,1040
86,1120
85,1567
77,1115
82,1343
79,1190
85,1633
79,2156
76,1117
81,1778
84,1039
79,1927
79,1126
80,1194
87,1340
84,1264
86,1194
82,1865
80,2673
71,1795
76,2003
75,1257
86,1036
84,1990
76,2165
73,1419
87,971
76,959
