Makespan,Ellapsed(ms)
446,21859
399,15125
418,15358
446,17195
445,20554
424,36522
426,15162
426,28667
430,14753
445,25421
396,31102
424,20410
432,16132
429,16255
423,16250
466,18005
431,14673
444,19535
415,28281
408,15268
425,22973
418,17184
428,21858
446,15931
415,21841
450,27400
428,21908
445,15012
409,16972
447,14914
