Makespan,Ellapsed(ms)
649,76503
662,78042
633,95060
661,41759
632,99121
655,101824
665,89627
671,92664
635,110523
644,115438
657,54114
636,99707
663,69175
621,132144
609,150910
681,51015
649,116867
641,122514
677,98191
691,83492
611,80355
658,113747
662,50664
608,126344
644,62890
639,116512
616,152208
659,57125
620,105484
647,123863
