Makespan,Ellapsed(ms)
666,1695
638,812
669,799
650,715
642,1223
645,1224
645,936
619,846
656,710
649,988
626,1181
655,988
636,1272
663,665
660,1373
651,703
650,755
649,1124
624,2062
620,1364
658,656
641,2076
641,704
649,2330
647,979
643,1130
636,1236
643,1166
664,612
645,1173
