Makespan,Ellapsed(ms)
280,466
286,975
294,279
296,134
300,257
309,142
291,195
297,234
308,131
298,177
282,219
289,227
315,210
311,260
296,206
298,194
270,163
299,241
318,127
311,114
299,192
284,328
295,274
289,262
289,423
305,300
314,125
299,259
294,92
297,243
