Makespan,Ellapsed(ms)
643,152088
641,140357
635,153086
644,181432
650,140200
641,206240
639,152990
650,144556
658,169282
651,161052
675,132252
643,148414
641,136505
647,173412
690,65441
620,135739
663,81924
625,140370
641,148165
649,185581
628,114774
643,135569
641,111100
660,98185
630,148222
628,156683
656,148034
658,94086
678,131141
633,207677
