Makespan,Ellapsed(ms)
127,1882
115,792
93,940
109,1076
101,791
106,1077
102,1135
103,873
97,398
122,423
119,720
121,564
112,434
99,1136
120,758
109,409
132,367
98,1014
105,791
109,572
128,1083
130,975
105,1028
90,804
105,447
129,512
103,354
102,888
108,907
99,444
