Makespan,Ellapsed(ms)
3117,587
3366,529
3271,341
3371,306
3244,263
3319,260
3332,259
3321,278
3303,273
3227,264
3275,292
3177,256
3251,257
3296,256
3134,254
3095,256
3331,253
3054,278
3218,252
3201,259
3313,255
3239,255
3372,281
3314,253
3342,276
3126,278
3352,289
3326,260
3123,256
3407,258
